segment,streak_id,year,team,streak_len,start_date,end_date,year_std,team_std,date_std,Rank,AVG,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,GO,FO,BB,HP,IB,SO,GDP,SH,SF,AVG_,OBP,SLG,OPS,Year_,row_order
pre,60,2024,키움,4,2024-09-16,2024-09-23,2024,키움,2024-09-15,5,0.317,1,46.0,41.0,10.0,13.0,5.0,1.0,1.0,23.0,7.0,0.0,0.0,13.0,10.0,4.0,0.0,0.0,6.0,1.0,0.0,1.0,0.317,0.37,0.561,0.931,2024,132
pre,61,2024,키움,5,2024-09-25,2024-10-01,2024,키움,2024-09-16,3,0.206,1,45.0,34.0,4.0,7.0,0.0,0.0,0.0,7.0,4.0,1.0,0.0,8.0,8.0,8.0,0.0,0.0,11.0,0.0,2.0,1.0,0.206,0.349,0.206,0.555,2024,133
pre,61,2024,키움,5,2024-09-25,2024-10-01,2024,키움,2024-09-17,8,0.2,1,40.0,35.0,2.0,7.0,1.0,0.0,0.0,8.0,2.0,2.0,0.0,8.0,9.0,4.0,1.0,0.0,9.0,0.0,0.0,0.0,0.2,0.3,0.229,0.529,2024,134
pre,61,2024,키움,5,2024-09-25,2024-10-01,2024,키움,2024-09-19,9,0.265,1,40.0,34.0,6.0,9.0,1.0,0.0,1.0,13.0,6.0,2.0,0.0,8.0,8.0,3.0,2.0,0.0,9.0,0.0,0.0,1.0,0.265,0.35,0.382,0.732,2024,135
pre,61,2024,키움,5,2024-09-25,2024-10-01,2024,키움,2024-09-22,2,0.325,1,44.0,40.0,8.0,13.0,1.0,0.0,1.0,17.0,8.0,0.0,0.0,7.0,11.0,3.0,0.0,0.0,8.0,0.0,0.0,1.0,0.325,0.364,0.425,0.789,2024,136
pre,61,2024,키움,5,2024-09-25,2024-10-01,2024,키움,2024-09-24,3,0.333,1,40.0,36.0,5.0,12.0,2.0,2.0,0.0,18.0,5.0,0.0,0.0,8.0,10.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,0.333,0.4,0.5,0.9,2024,137
pre,62,2024,키움,6,2024-07-12,2024-07-20,2024,키움,2024-07-03,6,0.25,1,33.0,32.0,4.0,8.0,3.0,0.0,0.0,11.0,4.0,2.0,0.0,9.0,4.0,1.0,0.0,0.0,11.0,0.0,0.0,0.0,0.25,0.273,0.344,0.617,2024,78
pre,62,2024,키움,6,2024-07-12,2024-07-20,2024,키움,2024-07-04,8,0.129,1,36.0,31.0,2.0,4.0,1.0,0.0,0.0,5.0,2.0,0.0,0.0,11.0,8.0,4.0,1.0,0.0,7.0,0.0,0.0,0.0,0.129,0.25,0.161,0.411,2024,79
pre,62,2024,키움,6,2024-07-12,2024-07-20,2024,키움,2024-07-09,6,0.2,1,36.0,30.0,5.0,6.0,1.0,1.0,0.0,9.0,3.0,1.0,0.0,8.0,9.0,5.0,1.0,0.0,7.0,1.0,0.0,0.0,0.2,0.333,0.3,0.633,2024,80
pre,62,2024,키움,6,2024-07-12,2024-07-20,2024,키움,2024-07-10,9,0.188,1,34.0,32.0,0.0,6.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,10.0,9.0,2.0,0.0,0.0,4.0,2.0,0.0,0.0,0.188,0.235,0.219,0.454,2024,81
pre,62,2024,키움,6,2024-07-12,2024-07-20,2024,키움,2024-07-11,5,0.268,1,47.0,41.0,5.0,11.0,3.0,0.0,0.0,14.0,5.0,1.0,0.0,10.0,11.0,6.0,0.0,1.0,8.0,1.0,0.0,0.0,0.268,0.362,0.341,0.703,2024,82
pre,63,2024,키움,6,2024-08-27,2024-09-04,2024,키움,2024-08-21,6,0.25,1,36.0,36.0,0.0,9.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,11.0,7.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.25,0.25,0.278,0.528,2024,114
pre,63,2024,키움,6,2024-08-27,2024-09-04,2024,키움,2024-08-22,6,0.156,1,34.0,32.0,2.0,5.0,2.0,0.0,0.0,7.0,2.0,2.0,0.0,9.0,7.0,1.0,1.0,0.0,9.0,0.0,0.0,0.0,0.156,0.206,0.219,0.425,2024,115
pre,63,2024,키움,6,2024-08-27,2024-09-04,2024,키움,2024-08-23,3,0.378,1,42.0,37.0,9.0,14.0,1.0,0.0,1.0,18.0,8.0,2.0,0.0,11.0,8.0,4.0,1.0,0.0,2.0,0.0,0.0,0.0,0.378,0.452,0.486,0.938,2024,116
pre,63,2024,키움,6,2024-08-27,2024-09-04,2024,키움,2024-08-24,10,0.129,1,34.0,31.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,11.0,6.0,3.0,0.0,0.0,10.0,0.0,0.0,0.0,0.129,0.206,0.129,0.335,2024,117
pre,63,2024,키움,6,2024-08-27,2024-09-04,2024,키움,2024-08-25,1,0.313,1,34.0,32.0,6.0,10.0,2.0,0.0,2.0,18.0,6.0,0.0,0.0,4.0,10.0,2.0,0.0,1.0,8.0,0.0,0.0,0.0,0.313,0.353,0.563,0.916,2024,118
